row_id;order_id;order_date;ship_date;customer_id;segment;country;city;state;region;product_id;category;sub_category;sales;quantity;profit
4575;CA-2018-139395;12.12.2018;18.12.2018;MG-17650;Home Office;United States;Jackson;Michigan;Central;FUR-FU-10003724;Furniture;Furnishings;33;4;9
4576;CA-2018-139395;12.12.2018;18.12.2018;MG-17650;Home Office;United States;Jackson;Michigan;Central;OFF-AR-10003732;Office Supplies;Art;14;5;4
4577;CA-2018-139395;12.12.2018;18.12.2018;MG-17650;Home Office;United States;Jackson;Michigan;Central;OFF-ST-10000885;Office Supplies;Storage;27;2;7
4578;US-2016-121734;11.04.2016;16.04.2016;SE-20110;Consumer;United States;Lewiston;Idaho;West;OFF-BI-10004817;Office Supplies;Binders;10;1;3
4579;CA-2017-110947;09.06.2017;15.06.2017;AG-10765;Home Office;United States;Hampton;Virginia;South;OFF-BI-10001670;Office Supplies;Binders;113;3;57
4580;US-2016-150126;27.07.2016;02.08.2016;AS-10045;Corporate;United States;New York City;New York;East;OFF-PA-10002709;Office Supplies;Paper;66;11;32
4581;CA-2017-164427;31.07.2017;06.08.2017;AR-10405;Corporate;United States;Hattiesburg;Mississippi;South;TEC-AC-10004469;Technology;Accessories;240;6;105
4582;CA-2018-120250;19.09.2018;22.09.2018;AP-10720;Home Office;United States;Philadelphia;Pennsylvania;East;FUR-FU-10003424;Furniture;Furnishings;26;3;4
4583;CA-2018-121993;10.06.2018;12.06.2018;JB-16000;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-LA-10003720;Office Supplies;Labels;24;8;8
4584;US-2018-100405;26.08.2018;28.08.2018;TS-21430;Corporate;United States;Los Angeles;California;West;OFF-AR-10000390;Office Supplies;Art;8;2;4
4585;US-2019-163790;02.11.2019;04.11.2019;NL-18310;Home Office;United States;Danville;California;West;OFF-EN-10001335;Office Supplies;Envelopes;77;7;38
4586;US-2019-163790;02.11.2019;04.11.2019;NL-18310;Home Office;United States;Danville;California;West;OFF-AR-10003469;Office Supplies;Art;9;5;4
4587;US-2019-163790;02.11.2019;04.11.2019;NL-18310;Home Office;United States;Danville;California;West;OFF-BI-10003718;Office Supplies;Binders;590;6;207
4588;US-2019-163790;02.11.2019;04.11.2019;NL-18310;Home Office;United States;Danville;California;West;OFF-FA-10004838;Office Supplies;Fasteners;6;3;0
4589;US-2019-163790;02.11.2019;04.11.2019;NL-18310;Home Office;United States;Danville;California;West;FUR-FU-10002508;Furniture;Furnishings;25;3;11
4590;US-2019-163790;02.11.2019;04.11.2019;NL-18310;Home Office;United States;Danville;California;West;OFF-ST-10001511;Office Supplies;Storage;453;7;23
4591;CA-2018-129868;26.12.2018;31.12.2018;MC-18130;Corporate;United States;Los Angeles;California;West;OFF-SU-10000952;Office Supplies;Supplies;18;2;5
4592;CA-2018-129868;26.12.2018;31.12.2018;MC-18130;Corporate;United States;Los Angeles;California;West;TEC-PH-10002275;Technology;Phones;302;2;30
4593;CA-2018-129868;26.12.2018;31.12.2018;MC-18130;Corporate;United States;Los Angeles;California;West;FUR-CH-10003535;Furniture;Chairs;146;3;-5
4594;CA-2018-129868;26.12.2018;31.12.2018;MC-18130;Corporate;United States;Los Angeles;California;West;OFF-AP-10004052;Office Supplies;Appliances;8;2;2
4595;CA-2018-129868;26.12.2018;31.12.2018;MC-18130;Corporate;United States;Los Angeles;California;West;FUR-TA-10003473;Furniture;Tables;903;3;34
4596;CA-2018-129868;26.12.2018;31.12.2018;MC-18130;Corporate;United States;Los Angeles;California;West;OFF-AR-10001897;Office Supplies;Art;54;3;15
4597;CA-2018-140564;05.12.2018;10.12.2018;TC-21475;Home Office;United States;Washington;District of Columbia;East;OFF-AR-10000034;Office Supplies;Art;34;8;13
4598;US-2019-169502;28.08.2019;01.09.2019;MG-17650;Home Office;United States;Milwaukee;Wisconsin;Central;OFF-SU-10004115;Office Supplies;Supplies;22;3;6
4599;US-2019-169502;28.08.2019;01.09.2019;MG-17650;Home Office;United States;Milwaukee;Wisconsin;Central;OFF-AP-10001947;Office Supplies;Appliances;92;5;27
4600;CA-2017-146948;16.07.2017;20.07.2017;MG-17890;Home Office;United States;Baltimore;Maryland;East;FUR-CH-10004853;Furniture;Chairs;151;1;44
4601;CA-2017-146948;16.07.2017;20.07.2017;MG-17890;Home Office;United States;Baltimore;Maryland;East;OFF-EN-10000483;Office Supplies;Envelopes;137;9;63
4602;CA-2017-146948;16.07.2017;20.07.2017;MG-17890;Home Office;United States;Baltimore;Maryland;East;OFF-FA-10001332;Office Supplies;Fasteners;12;4;5
4603;US-2017-113327;26.05.2017;29.05.2017;BF-11170;Home Office;United States;Jacksonville;North Carolina;South;OFF-PA-10003790;Office Supplies;Paper;18;1;6
4604;US-2017-113327;26.05.2017;29.05.2017;BF-11170;Home Office;United States;Jacksonville;North Carolina;South;OFF-PA-10003134;Office Supplies;Paper;154;4;54
4605;US-2017-113327;26.05.2017;29.05.2017;BF-11170;Home Office;United States;Jacksonville;North Carolina;South;OFF-EN-10004459;Office Supplies;Envelopes;12;2;4
4606;US-2017-113327;26.05.2017;29.05.2017;BF-11170;Home Office;United States;Jacksonville;North Carolina;South;TEC-AC-10003628;Technology;Accessories;168;7;50
4607;CA-2017-135020;28.05.2017;02.06.2017;MS-17770;Consumer;United States;Rochester;New York;East;TEC-PH-10004093;Technology;Phones;46;1;13
4608;CA-2017-135020;28.05.2017;02.06.2017;MS-17770;Consumer;United States;Rochester;New York;East;OFF-ST-10001490;Office Supplies;Storage;535;3;161
4609;CA-2017-135020;28.05.2017;02.06.2017;MS-17770;Consumer;United States;Rochester;New York;East;OFF-BI-10000605;Office Supplies;Binders;6;2;2
4610;CA-2017-135020;28.05.2017;02.06.2017;MS-17770;Consumer;United States;Rochester;New York;East;OFF-PA-10004255;Office Supplies;Paper;45;7;22
4611;US-2019-141852;09.11.2019;14.11.2019;JE-15745;Consumer;United States;Oceanside;California;West;FUR-FU-10000023;Furniture;Furnishings;47;8;21
4612;CA-2018-109407;24.01.2018;26.01.2018;HG-14965;Corporate;United States;Gulfport;Mississippi;South;OFF-BI-10000285;Office Supplies;Binders;31;4;16
4613;US-2018-165953;31.12.2018;06.01.2019;EP-13915;Consumer;United States;Jacksonville;Florida;South;OFF-AR-10000588;Office Supplies;Art;48;3;4
4614;US-2018-165953;31.12.2018;06.01.2019;EP-13915;Consumer;United States;Jacksonville;Florida;South;OFF-PA-10002250;Office Supplies;Paper;23;5;8
4615;CA-2018-144540;05.09.2018;10.09.2018;GH-14410;Home Office;United States;Houston;Texas;Central;OFF-AP-10002457;Office Supplies;Appliances;63;3;-166
4616;CA-2018-144540;05.09.2018;10.09.2018;GH-14410;Home Office;United States;Houston;Texas;Central;OFF-FA-10002763;Office Supplies;Fasteners;28;9;4
4617;CA-2017-159863;04.09.2017;07.09.2017;DS-13180;Corporate;United States;Houston;Texas;Central;TEC-AC-10000109;Technology;Accessories;134;3;7
4618;CA-2017-117800;21.09.2017;26.09.2017;TH-21550;Home Office;United States;Everett;Massachusetts;East;TEC-PH-10002415;Technology;Phones;590;2;147
4619;CA-2017-117800;21.09.2017;26.09.2017;TH-21550;Home Office;United States;Everett;Massachusetts;East;FUR-CH-10000785;Furniture;Chairs;543;3;141
4620;CA-2019-145219;24.12.2019;25.12.2019;RM-19675;Home Office;United States;Los Angeles;California;West;TEC-CO-10001449;Technology;Copiers;2880;6;1008
4621;CA-2019-145219;24.12.2019;25.12.2019;RM-19675;Home Office;United States;Los Angeles;California;West;OFF-BI-10001670;Office Supplies;Binders;90;3;34
4622;CA-2017-161214;05.10.2017;08.10.2017;SF-20965;Corporate;United States;Wilmington;Delaware;East;OFF-ST-10001328;Office Supplies;Storage;78;5;22
4623;CA-2019-147228;09.09.2019;14.09.2019;SO-20335;Consumer;United States;Columbia;Tennessee;South;OFF-SU-10001225;Office Supplies;Supplies;9;3;-2
4624;CA-2019-147228;09.09.2019;14.09.2019;SO-20335;Consumer;United States;Columbia;Tennessee;South;OFF-PA-10000357;Office Supplies;Paper;178;4;62
4625;CA-2019-147228;09.09.2019;14.09.2019;SO-20335;Consumer;United States;Columbia;Tennessee;South;OFF-ST-10000046;Office Supplies;Storage;258;2;-3
4626;CA-2019-147228;09.09.2019;14.09.2019;SO-20335;Consumer;United States;Columbia;Tennessee;South;FUR-FU-10000023;Furniture;Furnishings;14;3;4
4627;CA-2018-101336;13.11.2018;18.11.2018;CK-12760;Corporate;United States;New York City;New York;East;OFF-ST-10003455;Office Supplies;Storage;78;5;20
4628;CA-2018-101336;13.11.2018;18.11.2018;CK-12760;Corporate;United States;New York City;New York;East;OFF-ST-10000876;Office Supplies;Storage;25;2;7
4629;CA-2018-101336;13.11.2018;18.11.2018;CK-12760;Corporate;United States;New York City;New York;East;OFF-AR-10003582;Office Supplies;Art;141;5;39
4630;CA-2018-101336;13.11.2018;18.11.2018;CK-12760;Corporate;United States;New York City;New York;East;OFF-ST-10004258;Office Supplies;Storage;37;3;10
4631;US-2017-126235;15.10.2017;15.10.2017;GA-14725;Consumer;United States;Mount Pleasant;Michigan;Central;FUR-FU-10000719;Furniture;Furnishings;17;2;6
4632;CA-2019-168396;03.08.2019;08.08.2019;BD-11725;Consumer;United States;San Francisco;California;West;OFF-LA-10001297;Office Supplies;Labels;52;5;25
4633;CA-2019-168396;03.08.2019;08.08.2019;BD-11725;Consumer;United States;San Francisco;California;West;FUR-FU-10000723;Furniture;Furnishings;124;3;11
4634;CA-2017-130456;21.08.2017;26.08.2017;DS-13180;Corporate;United States;San Francisco;California;West;FUR-BO-10003893;Furniture;Bookcases;586;6;34
4635;CA-2017-130456;21.08.2017;26.08.2017;DS-13180;Corporate;United States;San Francisco;California;West;OFF-ST-10000736;Office Supplies;Storage;81;1;3
4636;CA-2019-116288;12.03.2019;17.03.2019;BS-11380;Corporate;United States;San Francisco;California;West;OFF-ST-10000736;Office Supplies;Storage;243;3;10
4637;CA-2019-168228;27.04.2019;29.04.2019;AP-10915;Consumer;United States;Los Angeles;California;West;OFF-AR-10003373;Office Supplies;Art;124;4;33
4638;CA-2019-168228;27.04.2019;29.04.2019;AP-10915;Consumer;United States;Los Angeles;California;West;OFF-AR-10000390;Office Supplies;Art;12;3;6
4639;CA-2019-168228;27.04.2019;29.04.2019;AP-10915;Consumer;United States;Los Angeles;California;West;OFF-AR-10001725;Office Supplies;Art;47;2;12
4640;CA-2018-102162;11.09.2018;16.09.2018;JF-15565;Consumer;United States;Newport News;Virginia;South;TEC-CO-10001943;Technology;Copiers;1600;8;752
4641;CA-2018-102162;11.09.2018;16.09.2018;JF-15565;Consumer;United States;Newport News;Virginia;South;OFF-EN-10002312;Office Supplies;Envelopes;11;1;5
4642;CA-2019-130141;22.10.2019;24.10.2019;HA-14905;Consumer;United States;Fort Collins;Colorado;West;OFF-BI-10000831;Office Supplies;Binders;3;4;-3
4643;CA-2019-130141;22.10.2019;24.10.2019;HA-14905;Consumer;United States;Fort Collins;Colorado;West;FUR-CH-10000749;Furniture;Chairs;579;4;-29
4644;CA-2017-147501;02.08.2017;06.08.2017;Co-12640;Consumer;United States;Seattle;Washington;West;OFF-BI-10002003;Office Supplies;Binders;6;2;2
4645;CA-2017-147501;02.08.2017;06.08.2017;Co-12640;Consumer;United States;Seattle;Washington;West;TEC-MA-10001972;Technology;Machines;558;2;42
4646;CA-2018-143910;12.08.2018;16.08.2018;BC-11125;Home Office;United States;New York City;New York;East;FUR-CH-10000225;Furniture;Chairs;146;2;-8
4647;CA-2016-146885;30.05.2016;05.06.2016;EB-13840;Corporate;United States;Richmond;Virginia;South;OFF-PA-10001622;Office Supplies;Paper;14;3;6
4648;CA-2018-139556;26.04.2018;01.05.2018;DB-13360;Home Office;United States;New York City;New York;East;FUR-CH-10004983;Furniture;Chairs;435;3;63
4649;CA-2019-129357;14.05.2019;19.05.2019;KB-16585;Corporate;United States;Seattle;Washington;West;OFF-PA-10003228;Office Supplies;Paper;440;9;207
4650;CA-2019-129357;14.05.2019;19.05.2019;KB-16585;Corporate;United States;Seattle;Washington;West;OFF-SU-10004498;Office Supplies;Supplies;64;5;2
4651;CA-2019-150987;08.04.2019;12.04.2019;AH-10120;Home Office;United States;San Francisco;California;West;OFF-PA-10001878;Office Supplies;Paper;245;5;115
4652;CA-2019-150987;08.04.2019;12.04.2019;AH-10120;Home Office;United States;San Francisco;California;West;OFF-PA-10002923;Office Supplies;Paper;196;4;98
4653;CA-2019-132647;17.02.2019;23.02.2019;GH-14410;Home Office;United States;Perth Amboy;New Jersey;East;OFF-PA-10001838;Office Supplies;Paper;12;2;6
4654;CA-2019-132647;17.02.2019;23.02.2019;GH-14410;Home Office;United States;Perth Amboy;New Jersey;East;OFF-ST-10003123;Office Supplies;Storage;166;5;40
4655;CA-2019-159107;24.06.2019;26.06.2019;KT-16480;Consumer;United States;San Francisco;California;West;OFF-FA-10001332;Office Supplies;Fasteners;3;1;1
4656;CA-2016-160738;05.05.2016;10.05.2016;KH-16330;Corporate;United States;Freeport;Illinois;Central;OFF-ST-10003442;Office Supplies;Storage;45;2;4
4657;CA-2017-112130;03.05.2017;07.05.2017;SV-20785;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-AR-10001468;Office Supplies;Art;60;2;14
4658;CA-2017-112130;03.05.2017;07.05.2017;SV-20785;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-AP-10003266;Office Supplies;Appliances;24;2;7
4659;CA-2017-112130;03.05.2017;07.05.2017;SV-20785;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-PA-10002230;Office Supplies;Paper;8;2;3
4660;CA-2017-112130;03.05.2017;07.05.2017;SV-20785;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-AP-10003622;Office Supplies;Appliances;18;7;2
4661;CA-2017-112130;03.05.2017;07.05.2017;SV-20785;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-AC-10001542;Technology;Accessories;28;3;0
4662;CA-2017-112130;03.05.2017;07.05.2017;SV-20785;Consumer;United States;Philadelphia;Pennsylvania;East;FUR-CH-10002965;Furniture;Chairs;844;6;-36
4663;CA-2017-112130;03.05.2017;07.05.2017;SV-20785;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-ST-10000563;Office Supplies;Storage;77;3;-10
4664;CA-2018-111409;18.09.2018;22.09.2018;PO-18850;Consumer;United States;Jacksonville;Florida;South;OFF-LA-10002787;Office Supplies;Labels;3;1;1
4665;CA-2018-116232;22.09.2018;26.09.2018;AC-10450;Consumer;United States;Pembroke Pines;Florida;South;OFF-BI-10004022;Office Supplies;Binders;8;9;-6
4666;CA-2018-116232;22.09.2018;26.09.2018;AC-10450;Consumer;United States;Pembroke Pines;Florida;South;OFF-LA-10001158;Office Supplies;Labels;17;2;6
4667;CA-2018-116547;10.01.2018;17.01.2018;KB-16585;Corporate;United States;Seattle;Washington;West;FUR-FU-10000076;Furniture;Furnishings;80;4;34
4668;CA-2018-116547;10.01.2018;17.01.2018;KB-16585;Corporate;United States;Seattle;Washington;West;TEC-AC-10002335;Technology;Accessories;70;2;13
4669;US-2019-133200;06.05.2019;11.05.2019;DB-13555;Corporate;United States;Fort Worth;Texas;Central;OFF-BI-10002827;Office Supplies;Binders;11;10;-19
4670;US-2019-133200;06.05.2019;11.05.2019;DB-13555;Corporate;United States;Fort Worth;Texas;Central;FUR-BO-10001601;Furniture;Bookcases;623;7;-119
4671;US-2019-133200;06.05.2019;11.05.2019;DB-13555;Corporate;United States;Fort Worth;Texas;Central;OFF-ST-10001932;Office Supplies;Storage;773;5;-58
4672;CA-2018-133550;31.07.2018;06.08.2018;KL-16645;Consumer;United States;Detroit;Michigan;Central;OFF-AP-10001005;Office Supplies;Appliances;283;4;72
4673;CA-2018-133550;31.07.2018;06.08.2018;KL-16645;Consumer;United States;Detroit;Michigan;Central;TEC-PH-10004042;Technology;Phones;636;4;165
4674;CA-2018-133550;31.07.2018;06.08.2018;KL-16645;Consumer;United States;Detroit;Michigan;Central;TEC-PH-10001079;Technology;Phones;119;1;33
4675;CA-2018-133550;31.07.2018;06.08.2018;KL-16645;Consumer;United States;Detroit;Michigan;Central;FUR-FU-10002918;Furniture;Furnishings;273;3;30
4676;CA-2019-139416;27.03.2019;29.03.2019;AG-10270;Consumer;United States;Philadelphia;Pennsylvania;East;FUR-FU-10003832;Furniture;Furnishings;15;2;2
4677;CA-2016-114510;14.03.2016;19.03.2016;JF-15295;Consumer;United States;Logan;Utah;West;OFF-BI-10001617;Office Supplies;Binders;33;4;11
4678;CA-2016-114510;14.03.2016;19.03.2016;JF-15295;Consumer;United States;Logan;Utah;West;OFF-ST-10000736;Office Supplies;Storage;81;1;3
4679;CA-2016-114510;14.03.2016;19.03.2016;JF-15295;Consumer;United States;Logan;Utah;West;TEC-AC-10004877;Technology;Accessories;83;12;7
4680;CA-2016-114510;14.03.2016;19.03.2016;JF-15295;Consumer;United States;Logan;Utah;West;OFF-ST-10003221;Office Supplies;Storage;21;2;6
4681;CA-2016-114510;14.03.2016;19.03.2016;JF-15295;Consumer;United States;Logan;Utah;West;OFF-BI-10003007;Office Supplies;Binders;62;2;20
4682;CA-2018-169215;14.07.2018;18.07.2018;RE-19450;Consumer;United States;Auburn;New York;East;OFF-FA-10000936;Office Supplies;Fasteners;30;9;13
4683;CA-2018-127698;01.12.2018;01.12.2018;MV-18190;Consumer;United States;Raleigh;North Carolina;South;TEC-PH-10003811;Technology;Phones;864;9;86
4684;CA-2018-159912;29.08.2018;03.09.2018;GB-14530;Corporate;United States;Philadelphia;Pennsylvania;East;FUR-TA-10004152;Furniture;Tables;242;4;-56
4685;CA-2018-159912;29.08.2018;03.09.2018;GB-14530;Corporate;United States;Philadelphia;Pennsylvania;East;FUR-BO-10002853;Furniture;Bookcases;164;4;-82
4686;CA-2018-159912;29.08.2018;03.09.2018;GB-14530;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-BI-10002071;Office Supplies;Binders;3;2;-3
4687;CA-2018-159912;29.08.2018;03.09.2018;GB-14530;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-FA-10000053;Office Supplies;Fasteners;11;7;-2
4688;CA-2018-101987;24.06.2018;30.06.2018;HL-15040;Consumer;United States;Richmond;Indiana;Central;TEC-PH-10001305;Technology;Phones;441;9;123
4689;US-2019-154851;30.03.2019;03.04.2019;BP-11155;Consumer;United States;Lancaster;Pennsylvania;East;OFF-BI-10001525;Office Supplies;Binders;6;5;-5
4690;CA-2016-138681;20.12.2016;22.12.2016;CT-11995;Consumer;United States;Tucson;Arizona;West;FUR-FU-10001876;Furniture;Furnishings;52;2;10
4691;CA-2016-138681;20.12.2016;22.12.2016;CT-11995;Consumer;United States;Tucson;Arizona;West;TEC-AC-10003628;Technology;Accessories;72;3;22
4692;CA-2016-138681;20.12.2016;22.12.2016;CT-11995;Consumer;United States;Tucson;Arizona;West;FUR-CH-10004860;Furniture;Chairs;242;3;-42
4693;CA-2016-138681;20.12.2016;22.12.2016;CT-11995;Consumer;United States;Tucson;Arizona;West;OFF-PA-10000357;Office Supplies;Paper;222;5;78
4694;CA-2016-138681;20.12.2016;22.12.2016;CT-11995;Consumer;United States;Tucson;Arizona;West;OFF-PA-10003270;Office Supplies;Paper;8;2;3
4695;US-2017-138121;17.12.2017;17.12.2017;JL-15835;Consumer;United States;Detroit;Michigan;Central;OFF-BI-10000320;Office Supplies;Binders;30;4;14
4696;US-2017-138121;17.12.2017;17.12.2017;JL-15835;Consumer;United States;Detroit;Michigan;Central;FUR-CH-10003846;Furniture;Chairs;303;3;48
4697;US-2017-138121;17.12.2017;17.12.2017;JL-15835;Consumer;United States;Detroit;Michigan;Central;FUR-CH-10004875;Furniture;Chairs;142;2;38
4698;US-2017-138121;17.12.2017;17.12.2017;JL-15835;Consumer;United States;Detroit;Michigan;Central;FUR-CH-10003817;Furniture;Chairs;547;9;137
4699;US-2017-138121;17.12.2017;17.12.2017;JL-15835;Consumer;United States;Detroit;Michigan;Central;FUR-FU-10002116;Furniture;Furnishings;212;3;15
4700;CA-2019-140298;11.05.2019;17.05.2019;JK-16120;Home Office;United States;Austin;Texas;Central;OFF-AR-10003481;Office Supplies;Art;5;2;1
4701;CA-2019-140298;11.05.2019;17.05.2019;JK-16120;Home Office;United States;Austin;Texas;Central;OFF-ST-10004180;Office Supplies;Storage;74;2;-15
4702;CA-2019-140298;11.05.2019;17.05.2019;JK-16120;Home Office;United States;Austin;Texas;Central;OFF-PA-10003657;Office Supplies;Paper;7;2;2
4703;CA-2019-140298;11.05.2019;17.05.2019;JK-16120;Home Office;United States;Austin;Texas;Central;FUR-FU-10001967;Furniture;Furnishings;8;1;-7
