Hotel,Is Canceled,Lead Time,arrival full date,Arrival Date Year,Arrival Date Month,Arrival Date Week Number,Arrival Date Day of Month,Stays in Weekend nights,Stays in week nights,stays total nights,Adults,Children,Babies,Meal,Country,Reserved Room Type,Assigned room type,customer type,Reservation Status,Reservation status_date
City Hotel,0,3,07/01/2017,2017,July,26,1,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/02/2017
City Hotel,0,0,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,0,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,169,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,BB,HUN,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,169,07/02/2017,2017,July,27,2,1,0,1,1,0.0,0,BB,HUN,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,4,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,SC,NLD,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,100,07/02/2017,2017,July,27,2,1,0,1,2,0.0,1,HB,FRA,D,D,Transient,Check-Out,07/03/2017
City Hotel,0,103,07/03/2017,2017,July,27,3,1,2,3,2,0.0,0,HB,FRA,D,D,Group,Check-Out,07/06/2017
City Hotel,0,198,07/02/2017,2017,July,27,2,1,0,1,2,2.0,0,BB,GBR,G,G,Transient,Check-Out,07/03/2017
City Hotel,0,64,07/01/2017,2017,July,26,1,1,1,2,1,0.0,0,SC,NLD,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,169,07/02/2017,2017,July,27,2,1,0,1,1,0.0,0,BB,HUN,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,33,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,SC,CN,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,169,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,BB,HUN,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,169,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,BB,HUN,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,169,07/02/2017,2017,July,27,2,1,0,1,1,0.0,0,BB,HUN,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,169,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,BB,HUN,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,169,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,BB,HUN,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,178,07/01/2017,2017,July,26,1,1,1,2,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,237,07/01/2017,2017,July,26,1,1,1,2,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,163,07/01/2017,2017,July,26,1,1,1,2,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,162,07/01/2017,2017,July,26,1,1,1,2,2,2.0,0,BB,CHE,F,F,Transient,Check-Out,07/03/2017
City Hotel,0,0,07/02/2017,2017,July,27,2,1,0,1,1,0.0,0,SC,ESP,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,20,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,SC,ARE,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,126,07/02/2017,2017,July,27,2,1,0,1,2,1.0,0,BB,USA,D,D,Transient,Check-Out,07/03/2017
City Hotel,0,0,07/03/2017,2017,July,27,3,1,0,1,2,1.0,0,BB,USA,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,35,07/02/2017,2017,July,27,2,1,0,1,2,3.0,0,BB,NOR,G,G,Transient,Check-Out,07/03/2017
City Hotel,0,1,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,BB,ARG,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,132,07/01/2017,2017,July,26,1,1,1,2,3,0.0,0,BB,ESP,D,D,Transient,Check-Out,07/03/2017
City Hotel,0,132,07/01/2017,2017,July,26,1,1,1,2,2,0.0,0,BB,ESP,E,E,Transient,Check-Out,07/03/2017
City Hotel,0,2,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,18,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,SC,USA,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,7,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,134,07/02/2017,2017,July,27,2,1,0,1,3,0.0,0,BB,COL,D,D,Transient,Check-Out,07/03/2017
City Hotel,0,134,07/02/2017,2017,July,27,2,1,0,1,3,0.0,0,BB,COL,D,D,Transient,Check-Out,07/03/2017
City Hotel,0,134,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,BB,COL,D,D,Transient,Check-Out,07/03/2017
City Hotel,0,0,07/02/2017,2017,July,27,2,1,0,1,2,1.0,0,BB,PRT,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,0,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,07/03/2017
City Hotel,0,134,07/02/2017,2017,July,27,2,1,0,1,3,0.0,0,BB,COL,D,D,Transient,Check-Out,07/03/2017
City Hotel,0,64,07/01/2017,2017,July,26,1,1,1,2,2,0.0,0,BB,NLD,E,E,Transient,Check-Out,07/03/2017
City Hotel,0,0,07/02/2017,2017,July,27,2,1,0,1,2,0.0,0,SC,PRT,B,B,Transient,Check-Out,07/03/2017
City Hotel,0,0,07/03/2017,2017,July,27,3,1,0,1,1,0.0,0,SC,FRA,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,42,07/03/2017,2017,July,27,3,1,0,1,2,1.0,0,BB,USA,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,5,07/03/2017,2017,July,27,3,1,0,1,1,0.0,0,BB,BEL,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,34,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,BB,CN,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,4,07/03/2017,2017,July,27,3,1,0,1,1,0.0,0,SC,ESP,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,6,07/02/2017,2017,July,27,2,2,0,2,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,0,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,CN,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,139,07/01/2017,2017,July,26,1,2,1,3,1,0.0,0,SC,PRT,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,169,07/10/2017,2017,July,28,10,1,0,1,3,0.0,0,BB,BRA,D,D,Group,Check-Out,07/11/2017
City Hotel,0,16,07/02/2017,2017,July,27,2,2,0,2,2,1.0,0,BB,ESP,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,16,07/02/2017,2017,July,27,2,2,0,2,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,59,07/02/2017,2017,July,27,2,2,0,2,2,0.0,0,BB,CHN,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,3,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,4,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,SC,CN,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,48,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,SC,ROU,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,3,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,BB,IRL,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,34,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,BB,CN,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,128,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,BEL,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,136,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,CN,D,D,Transient,Check-Out,07/04/2017
City Hotel,0,24,07/02/2017,2017,July,27,2,2,0,2,2,0.0,0,SC,NLD,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,48,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,SC,ROU,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,48,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,SC,ROU,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,132,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,132,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,168,07/01/2017,2017,July,26,1,2,1,3,3,0.0,0,BB,DEU,D,D,Transient,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,0,07/03/2017,2017,July,27,3,1,0,1,1,0.0,0,BB,BEL,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,186,07/03/2017,2017,July,27,3,1,0,1,3,0.0,0,BB,BEL,D,D,Transient,Check-Out,07/04/2017
City Hotel,0,212,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,166,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,SC,IRL,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,160,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,27,07/02/2017,2017,July,27,2,2,0,2,2,2.0,0,BB,BRA,F,F,Transient,Check-Out,07/04/2017
City Hotel,0,72,07/02/2017,2017,July,27,2,2,0,2,3,0.0,0,HB,USA,D,D,Transient,Check-Out,07/04/2017
City Hotel,0,9,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,BB,ZAF,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,1,07/03/2017,2017,July,27,3,1,0,1,2,1.0,0,BB,PRT,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,0,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,86,07/03/2017,2017,July,27,3,1,0,1,3,0.0,0,BB,DEU,D,D,Transient,Check-Out,07/04/2017
City Hotel,0,27,07/02/2017,2017,July,27,2,2,0,2,2,0.0,0,BB,BRA,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,83,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,D,D,Transient,Check-Out,07/04/2017
City Hotel,0,83,07/01/2017,2017,July,26,1,2,1,3,3,0.0,0,BB,GBR,D,D,Transient,Check-Out,07/04/2017
City Hotel,0,13,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,2,07/03/2017,2017,July,27,3,1,0,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,1,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,1,0.0,0,BB,PRT,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,0,07/02/2017,2017,July,27,2,2,0,2,1,0.0,0,SC,DEU,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,USA,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,8,07/03/2017,2017,July,27,3,1,0,1,3,0.0,0,BB,PRT,D,D,Transient,Check-Out,07/04/2017
City Hotel,0,261,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,BRA,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,0,07/03/2017,2017,July,27,3,1,0,1,2,1.0,0,BB,PRT,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,0,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,BB,NLD,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,0,07/01/2017,2017,July,26,1,2,1,3,1,0.0,0,SC,AUS,A,B,Transient,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,34,07/03/2017,2017,July,27,3,1,0,1,2,0.0,0,BB,CN,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,1,3,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/04/2017
City Hotel,0,166,07/01/2017,2017,July,26,1,2,1,3,1,0.0,0,SC,IRL,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,1,07/03/2017,2017,July,27,3,1,0,1,2,1.0,0,BB,AUS,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,116,07/02/2017,2017,July,27,2,2,0,2,2,0.0,0,BB,ATF,A,A,Transient,Check-Out,07/04/2017
City Hotel,0,142,07/02/2017,2017,July,27,2,2,1,3,3,0.0,0,BB,BRA,D,D,Transient,Check-Out,07/05/2017
City Hotel,0,142,07/02/2017,2017,July,27,2,2,1,3,2,0.0,0,BB,BRA,D,D,Transient,Check-Out,07/05/2017
City Hotel,0,3,07/04/2017,2017,July,27,4,0,1,1,1,0.0,0,SC,PRT,A,D,Transient,Check-Out,07/05/2017
City Hotel,0,4,07/03/2017,2017,July,27,3,1,1,2,1,0.0,0,SC,ESP,A,A,Transient,Check-Out,07/05/2017
City Hotel,0,299,07/04/2017,2017,July,27,4,0,1,1,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,07/05/2017
City Hotel,0,139,07/02/2017,2017,July,27,2,2,1,3,2,0.0,0,HB,CZE,D,D,Transient,Check-Out,07/05/2017
City Hotel,0,199,07/02/2017,2017,July,27,2,2,1,3,2,1.0,0,BB,ITA,A,A,Transient,Check-Out,07/05/2017
City Hotel,0,4,07/04/2017,2017,July,27,4,0,1,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/05/2017
City Hotel,0,139,07/03/2017,2017,July,27,3,1,1,2,2,0.0,0,BB,DEU,D,D,Transient,Check-Out,07/05/2017
City Hotel,0,0,07/04/2017,2017,July,27,4,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/05/2017
City Hotel,0,85,07/03/2017,2017,July,27,3,1,1,2,3,0.0,0,BB,ESP,D,D,Transient,Check-Out,07/05/2017
City Hotel,0,176,07/02/2017,2017,July,27,2,2,1,3,2,1.0,0,BB,DEU,E,E,Transient,Check-Out,07/05/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,2,4,2,0.0,0,BB,AUS,A,A,Transient-Party,Check-Out,07/05/2017
City Hotel,0,0,07/04/2017,2017,July,27,4,0,1,1,1,0.0,0,BB,PRT,A,E,Transient,Check-Out,07/05/2017
City Hotel,0,5,07/03/2017,2017,July,27,3,1,1,2,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,07/05/2017
City Hotel,0,4,07/04/2017,2017,July,27,4,0,1,1,1,0.0,0,SC,JPN,A,D,Transient,Check-Out,07/05/2017
City Hotel,0,196,07/01/2017,2017,July,26,1,2,2,4,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,07/05/2017
City Hotel,0,98,07/02/2017,2017,July,27,2,2,1,3,2,0.0,0,BB,FRA,D,D,Transient,Check-Out,07/05/2017
City Hotel,0,74,07/01/2017,2017,July,26,1,2,2,4,1,0.0,0,BB,ITA,D,D,Transient,Check-Out,07/05/2017
City Hotel,0,1,07/02/2017,2017,July,27,2,2,1,3,2,0.0,0,SC,TUN,A,A,Transient,Check-Out,07/05/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,2,4,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/05/2017
City Hotel,0,2,07/03/2017,2017,July,27,3,1,1,2,2,0.0,0,BB,MAR,A,A,Transient,Check-Out,07/05/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,2,4,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/05/2017
City Hotel,0,82,07/02/2017,2017,July,27,2,2,1,3,2,0.0,0,BB,USA,D,D,Transient,Check-Out,07/05/2017
City Hotel,0,164,07/01/2017,2017,July,26,1,2,2,4,1,0.0,0,BB,AUT,A,A,Transient,Check-Out,07/05/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,2,4,2,0.0,0,BB,AUS,A,A,Transient-Party,Check-Out,07/05/2017
City Hotel,0,90,07/01/2017,2017,July,26,1,2,2,4,3,0.0,0,BB,ESP,D,D,Transient,Check-Out,07/05/2017
City Hotel,0,114,07/04/2017,2017,July,27,4,0,1,1,2,0.0,0,BB,CN,D,D,Transient,Check-Out,07/05/2017
City Hotel,0,162,07/01/2017,2017,July,26,1,2,2,4,2,0.0,0,BB,AUT,A,A,Transient,Check-Out,07/05/2017
City Hotel,0,130,07/03/2017,2017,July,27,3,1,1,2,2,1.0,0,BB,DEU,F,G,Transient,Check-Out,07/05/2017
City Hotel,0,220,07/01/2017,2017,July,26,1,2,2,4,2,2.0,0,BB,BEL,F,F,Transient,Check-Out,07/05/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,462,07/01/2017,2017,July,26,1,2,3,5,2,0.0,0,BB,AUS,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,8,07/05/2017,2017,July,27,5,0,1,1,1,0.0,0,BB,TWN,A,D,Transient,Check-Out,07/06/2017
City Hotel,0,9,07/05/2017,2017,July,27,5,0,1,1,1,0.0,0,BB,TWN,A,D,Transient,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,16,07/05/2017,2017,July,27,5,0,1,1,3,1.0,0,BB,USA,G,G,Transient,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,1,0.0,0,HB,PRT,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,34,07/05/2017,2017,July,27,5,0,1,1,1,0.0,0,BB,DZA,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,1,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,1,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,CHE,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,1,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,150,07/03/2017,2017,July,27,3,1,2,3,2,0.0,0,BB,DEU,D,D,Transient,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,AUT,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,1,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,64,07/05/2017,2017,July,27,5,0,1,1,2,0.0,0,BB,ESP,D,D,Transient,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,1,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,1,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,141,07/03/2017,2017,July,27,3,1,2,3,3,0.0,0,BB,NOR,D,D,Transient-Party,Check-Out,07/06/2017
City Hotel,0,141,07/03/2017,2017,July,27,3,1,2,3,3,0.0,0,BB,NOR,D,D,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DNK,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,10,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,BB,ITA,A,A,Transient,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,KNA,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,224,07/02/2017,2017,July,27,2,2,2,4,3,0.0,0,BB,BRA,D,D,Transient,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,68,07/03/2017,2017,July,27,3,1,2,3,2,2.0,0,BB,DEU,G,G,Transient,Check-Out,07/06/2017
City Hotel,0,26,07/03/2017,2017,July,27,3,1,2,3,3,0.0,0,HB,GBR,E,E,Transient,Check-Out,07/06/2017
City Hotel,0,62,07/05/2017,2017,July,27,5,0,1,1,2,0.0,0,BB,IRL,D,E,Transient,Check-Out,07/06/2017
City Hotel,0,203,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,BB,BEL,A,D,Transient,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,1,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,68,07/02/2017,2017,July,27,2,2,2,4,3,0.0,0,BB,GBR,D,D,Transient,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
City Hotel,0,405,07/04/2017,2017,July,27,4,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,07/06/2017
