hotel,is_canceled,lead_time,arrival_full_date,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,stays_total_nights,adults,children,babies,meal,country,reserved_room_type,assigned_room_type,customer_type,reservation_status,reservation_status_date
City Hotel,0,11,42925,2017,July,28,9,2,0,2,2,0.0,0,BB,SVK,A,A,Transient,Check-Out,42927
City Hotel,0,160,42920,2017,July,27,4,2,5,7,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42927
City Hotel,0,53,42924,2017,July,27,8,2,1,3,2,0.0,0,BB,USA,A,A,Transient,Check-Out,42927
City Hotel,0,9,42925,2017,July,28,9,2,0,2,2,1.0,0,BB,PRT,A,A,Transient,Check-Out,42927
City Hotel,0,90,42925,2017,July,28,9,2,0,2,2,0.0,0,BB,GBR,E,D,Transient,Check-Out,42927
City Hotel,0,163,42923,2017,July,27,7,2,2,4,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42927
City Hotel,0,174,42923,2017,July,27,7,2,2,4,2,0.0,0,BB,ROU,A,A,Transient,Check-Out,42927
City Hotel,0,132,42924,2017,July,27,8,2,1,3,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,42927
City Hotel,0,68,42926,2017,July,28,10,1,0,1,2,0.0,0,SC,GBR,A,D,Transient,Check-Out,42927
City Hotel,0,90,42925,2017,July,28,9,2,0,2,1,0.0,0,BB,GBR,A,D,Transient,Check-Out,42927
City Hotel,0,134,42925,2017,July,28,9,2,0,2,1,0.0,0,BB,FRA,A,A,Transient,Check-Out,42927
City Hotel,0,84,42926,2017,July,28,10,1,0,1,2,0.0,0,SC,IRL,A,A,Transient,Check-Out,42927
City Hotel,0,83,42925,2017,July,28,9,2,0,2,3,0.0,0,BB,GBR,D,E,Transient,Check-Out,42927
City Hotel,0,98,42925,2017,July,28,9,2,0,2,1,1.0,0,BB,CHE,D,D,Transient-Party,Check-Out,42927
City Hotel,0,172,42923,2017,July,27,7,2,2,4,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42927
City Hotel,0,37,42925,2017,July,28,9,2,0,2,2,0.0,0,BB,ESP,D,D,Transient,Check-Out,42927
City Hotel,0,74,42924,2017,July,27,8,2,1,3,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42927
City Hotel,0,70,42927,2017,July,28,11,0,1,1,2,0.0,0,SC,GBR,A,A,Group,Check-Out,42928
City Hotel,0,70,42927,2017,July,28,11,0,1,1,2,0.0,0,SC,GBR,A,A,Group,Check-Out,42928
City Hotel,0,74,42924,2017,July,27,8,2,1,3,2,0.0,0,SC,GBR,A,C,Transient,Check-Out,42927
City Hotel,0,15,42925,2017,July,28,9,2,0,2,2,0.0,0,SC,IRL,A,A,Transient,Check-Out,42927
City Hotel,0,61,42919,2017,July,27,3,3,6,9,1,1.0,0,BB,NOR,B,A,Transient,Check-Out,42928
City Hotel,0,61,42919,2017,July,27,3,3,6,9,1,0.0,0,BB,NOR,B,A,Transient,Check-Out,42928
City Hotel,0,64,42925,2017,July,28,9,2,1,3,2,0.0,0,BB,DNK,E,E,Transient,Check-Out,42928
City Hotel,0,169,42925,2017,July,28,9,2,1,3,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42928
City Hotel,0,92,42924,2017,July,27,8,2,2,4,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42928
City Hotel,0,169,42925,2017,July,28,9,2,1,3,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42928
City Hotel,0,80,42922,2017,July,27,6,2,4,6,1,0.0,0,SC,BEL,A,A,Transient-Party,Check-Out,42928
City Hotel,0,80,42922,2017,July,27,6,2,4,6,2,0.0,0,SC,BEL,A,A,Transient-Party,Check-Out,42928
City Hotel,0,81,42923,2017,July,27,7,2,3,5,2,0.0,0,SC,BEL,A,A,Transient,Check-Out,42928
City Hotel,0,76,42926,2017,July,28,10,1,1,2,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42928
City Hotel,0,48,42927,2017,July,28,11,0,1,1,2,0.0,0,BB,USA,A,A,Transient,Check-Out,42928
City Hotel,0,168,42925,2017,July,28,9,2,1,3,3,0.0,0,BB,NOR,D,D,Transient,Check-Out,42928
City Hotel,0,18,42924,2017,July,27,8,2,2,4,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42928
City Hotel,0,21,42926,2017,July,28,10,1,1,2,1,0.0,0,BB,ESP,A,A,Transient,Check-Out,42928
City Hotel,0,22,42927,2017,July,28,11,0,1,1,1,0.0,0,BB,AUT,A,A,Transient,Check-Out,42928
City Hotel,0,110,42925,2017,July,28,9,2,1,3,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42928
City Hotel,0,114,42924,2017,July,27,8,2,2,4,3,1.0,0,BB,SAU,G,G,Transient,Check-Out,42928
City Hotel,0,34,42926,2017,July,28,10,1,1,2,2,1.0,0,BB,FRA,A,A,Transient,Check-Out,42928
City Hotel,0,34,42926,2017,July,28,10,1,1,2,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,42928
City Hotel,0,23,42927,2017,July,28,11,0,1,1,2,1.0,0,BB,MEX,A,A,Transient,Check-Out,42928
City Hotel,0,51,42925,2017,July,28,9,2,1,3,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42928
City Hotel,0,133,42925,2017,July,28,9,2,1,3,2,0.0,0,BB,BEL,A,A,Transient-Party,Check-Out,42928
City Hotel,0,133,42925,2017,July,28,9,2,1,3,2,0.0,0,BB,BEL,A,A,Transient-Party,Check-Out,42928
City Hotel,0,1,42927,2017,July,28,11,0,1,1,2,0.0,0,BB,CHE,D,D,Transient,Check-Out,42928
City Hotel,0,65,42926,2017,July,28,10,1,1,2,2,2.0,0,BB,ESP,E,E,Transient,Check-Out,42928
City Hotel,0,34,42926,2017,July,28,10,1,1,2,2,1.0,0,BB,FRA,A,A,Transient,Check-Out,42928
City Hotel,0,65,42926,2017,July,28,10,1,1,2,2,2.0,0,BB,FRA,E,E,Transient,Check-Out,42928
City Hotel,0,98,42925,2017,July,28,9,2,1,3,2,0.0,0,SC,CHE,A,A,Transient,Check-Out,42928
City Hotel,0,184,42920,2017,July,27,4,2,6,8,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42928
City Hotel,0,153,42925,2017,July,28,9,2,1,3,2,0.0,0,SC,CMR,A,A,Transient,Check-Out,42928
City Hotel,0,159,42927,2017,July,28,11,0,1,1,2,0.0,0,SC,FRA,A,D,Transient,Check-Out,42928
City Hotel,0,59,42926,2017,July,28,10,1,1,2,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,42928
City Hotel,0,0,42927,2017,July,28,11,0,1,1,2,0.0,0,BB,CHN,D,D,Transient,Check-Out,42928
City Hotel,0,35,42925,2017,July,28,9,2,1,3,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42928
City Hotel,0,1,42927,2017,July,28,11,0,1,1,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42928
City Hotel,0,0,42927,2017,July,28,11,0,1,1,1,3.0,0,BB,CHN,E,E,Transient,Check-Out,42928
City Hotel,0,31,42926,2017,July,28,10,1,1,2,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42928
City Hotel,0,69,42926,2017,July,28,10,1,1,2,3,0.0,0,BB,BRA,D,D,Transient,Check-Out,42928
City Hotel,0,49,42925,2017,July,28,9,2,1,3,2,0.0,0,BB,DEU,D,D,Transient,Check-Out,42928
City Hotel,0,126,42922,2017,July,27,6,2,4,6,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42928
City Hotel,0,19,42926,2017,July,28,10,1,1,2,2,0.0,0,SC,IRL,A,A,Transient,Check-Out,42928
City Hotel,0,312,42925,2017,July,28,9,2,1,3,2,0.0,0,BB,DNK,A,A,Transient,Check-Out,42928
City Hotel,0,31,42927,2017,July,28,11,0,1,1,2,0.0,0,SC,PRT,A,A,Transient,Check-Out,42928
City Hotel,0,61,42926,2017,July,28,10,1,1,2,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42928
City Hotel,0,145,42925,2017,July,28,9,2,1,3,2,0.0,0,BB,BEL,A,A,Transient-Party,Check-Out,42928
City Hotel,0,145,42925,2017,July,28,9,2,1,3,2,0.0,0,SC,BEL,A,A,Transient-Party,Check-Out,42928
City Hotel,0,61,42926,2017,July,28,10,1,1,2,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42928
City Hotel,0,214,42923,2017,July,27,7,2,3,5,2,1.0,0,BB,MAR,A,A,Transient,Check-Out,42928
City Hotel,0,80,42924,2017,July,27,8,2,2,4,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42928
City Hotel,0,71,42926,2017,July,28,10,1,1,2,3,0.0,0,BB,IRL,D,D,Transient,Check-Out,42928
City Hotel,0,137,42926,2017,July,28,10,1,1,2,2,1.0,0,BB,FRA,A,A,Transient,Check-Out,42928
City Hotel,0,51,42923,2017,July,27,7,2,3,5,2,0.0,0,SC,ROU,A,A,Transient,Check-Out,42928
City Hotel,0,182,42921,2017,July,27,5,2,5,7,3,0.0,0,BB,DNK,D,D,Transient,Check-Out,42928
City Hotel,0,13,42927,2017,July,28,11,0,1,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42928
City Hotel,0,0,42927,2017,July,28,11,0,1,1,2,0.0,0,SC,USA,A,D,Transient,Check-Out,42928
City Hotel,0,30,42925,2017,July,28,9,2,1,3,1,0.0,0,BB,GBR,A,A,Transient,Check-Out,42928
City Hotel,0,181,42923,2017,July,27,7,2,3,5,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42928
City Hotel,0,123,42925,2017,July,28,9,2,1,3,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42928
City Hotel,0,110,42926,2017,July,28,10,1,1,2,2,1.0,0,BB,FRA,A,A,Transient,Check-Out,42928
City Hotel,0,44,42926,2017,July,28,10,1,1,2,2,0.0,0,BB,CN,A,A,Transient,Check-Out,42928
City Hotel,0,46,42928,2017,July,28,12,0,1,1,2,0.0,0,BB,CN,A,A,Transient,Check-Out,42929
City Hotel,0,198,42920,2017,July,27,4,2,6,8,2,2.0,0,BB,DEU,F,F,Transient,Check-Out,42928
City Hotel,0,181,42923,2017,July,27,7,2,3,5,2,0.0,0,BB,CN,A,A,Transient,Check-Out,42928
City Hotel,0,191,42924,2017,July,27,8,2,2,4,2,2.0,0,BB,POL,F,F,Transient,Check-Out,42928
City Hotel,0,274,42928,2017,July,28,12,0,1,1,2,1.0,0,BB,DEU,A,A,Transient,Check-Out,42929
City Hotel,0,101,42922,2017,July,27,6,2,4,6,2,3.0,0,BB,FIN,G,G,Transient,Check-Out,42928
City Hotel,0,27,42927,2017,July,28,11,0,1,1,1,0.0,0,BB,PRT,A,K,Transient,Check-Out,42928
City Hotel,0,172,42922,2017,July,27,6,2,5,7,2,0.0,0,SC,DNK,A,A,Transient,Check-Out,42929
City Hotel,0,17,42925,2017,July,28,9,2,2,4,2,0.0,0,HB,FRA,A,A,Transient,Check-Out,42929
City Hotel,0,156,42922,2017,July,27,6,2,5,7,2,0.0,0,BB,IRL,D,D,Transient,Check-Out,42929
City Hotel,0,21,42928,2017,July,28,12,0,1,1,1,0.0,0,SC,USA,A,A,Transient,Check-Out,42929
City Hotel,0,19,42925,2017,July,28,9,2,2,4,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,34,42925,2017,July,28,9,2,2,4,2,0.0,0,HB,GBR,D,D,Transient,Check-Out,42929
City Hotel,0,6,42928,2017,July,28,12,0,1,1,1,0.0,0,BB,DEU,A,A,Transient,Check-Out,42929
City Hotel,0,6,42928,2017,July,28,12,0,1,1,1,0.0,0,BB,DEU,A,A,Transient,Check-Out,42929
City Hotel,0,33,42926,2017,July,28,10,1,2,3,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42929
City Hotel,0,42,42928,2017,July,28,12,0,1,1,2,1.0,0,BB,BRA,A,A,Transient,Check-Out,42929
City Hotel,0,8,42927,2017,July,28,11,0,2,2,1,0.0,0,SC,ITA,A,A,Transient,Check-Out,42929
City Hotel,0,12,42928,2017,July,28,12,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42929
City Hotel,0,48,42925,2017,July,28,9,2,2,4,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,78,42925,2017,July,28,9,2,2,4,2,1.0,0,BB,GBR,D,D,Transient,Check-Out,42929
City Hotel,0,23,42927,2017,July,28,11,0,2,2,1,1.0,0,BB,ESP,A,A,Transient,Check-Out,42929
City Hotel,0,214,42922,2017,July,27,6,2,5,7,3,0.0,0,BB,FRA,D,D,Transient,Check-Out,42929
City Hotel,0,90,42926,2017,July,28,10,1,2,3,3,0.0,0,BB,FRA,D,D,Transient,Check-Out,42929
City Hotel,0,6,42928,2017,July,28,12,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42929
City Hotel,0,25,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,42929
City Hotel,0,201,42927,2017,July,28,11,0,2,2,2,2.0,0,BB,FRA,F,F,Transient,Check-Out,42929
City Hotel,0,68,42927,2017,July,28,11,0,2,2,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,42929
City Hotel,0,68,42927,2017,July,28,11,0,2,2,2,0.0,0,BB,AUT,A,A,Transient,Check-Out,42929
City Hotel,0,23,42927,2017,July,28,11,0,2,2,2,1.0,0,BB,ESP,A,A,Transient,Check-Out,42929
City Hotel,0,19,42925,2017,July,28,9,2,2,4,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,35,42927,2017,July,28,11,0,2,2,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,42929
City Hotel,0,48,42925,2017,July,28,9,2,2,4,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,174,42927,2017,July,28,11,0,2,2,3,1.0,0,BB,FRA,E,E,Transient,Check-Out,42929
City Hotel,0,174,42927,2017,July,28,11,0,2,2,2,1.0,0,BB,FRA,D,D,Transient,Check-Out,42929
City Hotel,0,149,42926,2017,July,28,10,1,2,3,1,0.0,0,BB,GBR,D,D,Transient,Check-Out,42929
City Hotel,0,2,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,42929
City Hotel,0,234,42926,2017,July,28,10,1,2,3,2,2.0,0,BB,DEU,F,F,Transient,Check-Out,42929
City Hotel,0,153,42927,2017,July,28,11,0,2,2,2,0.0,0,HB,PRT,A,A,Transient,Check-Out,42929
City Hotel,0,188,42927,2017,July,28,11,0,2,2,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,186,42925,2017,July,28,9,2,2,4,3,0.0,0,BB,NLD,D,D,Transient,Check-Out,42929
City Hotel,0,2,42928,2017,July,28,12,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42929
City Hotel,0,141,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,42929
City Hotel,0,160,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,AUT,A,A,Transient,Check-Out,42929
City Hotel,0,160,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,AUT,A,A,Transient,Check-Out,42929
City Hotel,0,23,42928,2017,July,28,12,0,1,1,3,0.0,0,BB,USA,E,E,Transient,Check-Out,42929
City Hotel,0,43,42928,2017,July,28,12,0,1,1,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,42929
City Hotel,0,8,42927,2017,July,28,11,0,2,2,1,0.0,0,BB,ESP,A,A,Transient,Check-Out,42929
City Hotel,0,73,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,42929
City Hotel,0,27,42925,2017,July,28,9,2,2,4,2,1.0,0,BB,DEU,A,A,Transient,Check-Out,42929
City Hotel,0,73,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,42929
City Hotel,0,32,42925,2017,July,28,9,2,2,4,3,0.0,0,BB,GBR,D,D,Transient,Check-Out,42929
City Hotel,0,139,42927,2017,July,28,11,0,2,2,3,0.0,0,BB,POL,D,D,Transient,Check-Out,42929
City Hotel,0,22,42928,2017,July,28,12,0,1,1,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42929
City Hotel,0,36,42927,2017,July,28,11,0,2,2,2,0.0,0,SC,NOR,A,A,Transient,Check-Out,42929
City Hotel,0,2,42928,2017,July,28,12,0,1,1,1,0.0,0,BB,DNK,A,A,Transient,Check-Out,42929
City Hotel,0,65,42925,2017,July,28,9,2,2,4,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,31,42926,2017,July,28,10,1,2,3,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,42929
City Hotel,0,120,42926,2017,July,28,10,1,2,3,2,0.0,0,SC,AUS,A,A,Transient,Check-Out,42929
City Hotel,0,153,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,IRL,A,A,Transient,Check-Out,42929
City Hotel,0,127,42924,2017,July,27,8,2,3,5,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,127,42924,2017,July,27,8,2,3,5,3,0.0,0,SC,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,19,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,AUT,A,A,Transient,Check-Out,42929
City Hotel,0,59,42926,2017,July,28,10,1,2,3,3,0.0,0,BB,DEU,D,D,Transient,Check-Out,42929
City Hotel,0,9,42925,2017,July,28,9,2,2,4,2,1.0,0,HB,MAR,A,A,Transient,Check-Out,42929
City Hotel,0,72,42926,2017,July,28,10,1,2,3,2,0.0,0,HB,BEL,A,A,Transient-Party,Check-Out,42929
City Hotel,0,72,42926,2017,July,28,10,1,2,3,2,0.0,0,HB,BEL,A,A,Transient-Party,Check-Out,42929
City Hotel,0,33,42927,2017,July,28,11,0,2,2,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,42929
City Hotel,0,33,42927,2017,July,28,11,0,2,2,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,42929
City Hotel,0,252,42924,2017,July,27,8,2,3,5,2,0.0,0,BB,JOR,B,B,Transient,Check-Out,42929
City Hotel,0,250,42924,2017,July,27,8,2,3,5,0,2.0,0,BB,JOR,B,B,Transient,Check-Out,42929
City Hotel,0,170,42925,2017,July,28,9,2,2,4,3,0.0,0,BB,AUT,D,D,Transient,Check-Out,42929
City Hotel,0,33,42925,2017,July,28,9,2,2,4,2,0.0,0,SC,IRN,A,A,Transient,Check-Out,42929
City Hotel,0,46,42926,2017,July,28,10,1,2,3,2,0.0,0,SC,NOR,A,A,Transient,Check-Out,42929
City Hotel,0,22,42927,2017,July,28,11,0,2,2,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,46,42926,2017,July,28,10,1,2,3,2,0.0,0,SC,NOR,A,A,Transient,Check-Out,42929
City Hotel,0,169,42926,2017,July,28,10,1,2,3,2,2.0,0,BB,NOR,F,F,Transient,Check-Out,42929
City Hotel,0,48,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,62,42925,2017,July,28,9,2,2,4,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,75,42926,2017,July,28,10,1,2,3,2,2.0,0,BB,CHE,F,F,Transient,Check-Out,42929
City Hotel,0,165,42928,2017,July,28,12,0,1,1,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42929
City Hotel,0,11,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,SRB,A,A,Transient,Check-Out,42929
City Hotel,0,185,42925,2017,July,28,9,2,2,4,2,0.0,0,SC,BEL,A,A,Transient,Check-Out,42929
City Hotel,0,53,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,203,42925,2017,July,28,9,2,2,4,2,1.0,0,BB,FRA,D,D,Transient,Check-Out,42929
City Hotel,0,11,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,42929
City Hotel,0,179,42925,2017,July,28,9,2,2,4,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42929
City Hotel,0,5,42927,2017,July,28,11,0,2,2,2,0.0,0,SC,PRT,A,A,Transient,Check-Out,42929
City Hotel,0,150,42926,2017,July,28,10,1,2,3,2,1.0,0,BB,LUX,A,A,Transient,Check-Out,42929
City Hotel,0,112,42925,2017,July,28,9,2,2,4,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,42929
City Hotel,0,136,42926,2017,July,28,10,1,2,3,2,0.0,0,BB,IRL,D,D,Transient,Check-Out,42929
City Hotel,0,48,42927,2017,July,28,11,0,2,2,2,0.0,0,BB,SWE,A,A,Transient,Check-Out,42929
City Hotel,0,48,42927,2017,July,28,11,0,2,2,1,1.0,0,BB,SWE,A,A,Transient,Check-Out,42929
City Hotel,0,149,42926,2017,July,28,10,1,2,3,1,0.0,0,BB,GBR,D,D,Transient,Check-Out,42929
City Hotel,0,185,42925,2017,July,28,9,2,2,4,2,0.0,0,SC,BEL,A,A,Transient,Check-Out,42929
City Hotel,0,100,42924,2017,July,27,8,2,3,5,2,0.0,0,BB,ITA,A,A,Transient,Check-Out,42929
City Hotel,0,100,42927,2017,July,28,11,0,2,2,3,0.0,0,BB,FRA,E,E,Transient,Check-Out,42929
City Hotel,0,9,42928,2017,July,28,12,0,1,1,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42929
City Hotel,0,50,42924,2017,July,27,8,2,3,5,2,0.0,0,BB,USA,D,D,Transient,Check-Out,42929
City Hotel,0,21,42924,2017,July,27,8,2,3,5,2,0.0,0,BB,CHL,A,A,Transient,Check-Out,42929
City Hotel,0,15,42928,2017,July,28,12,0,1,1,2,2.0,0,BB,DEU,G,G,Transient,Check-Out,42929
City Hotel,0,36,42926,2017,July,28,10,1,2,3,1,0.0,0,BB,DEU,A,A,Transient,Check-Out,42929
City Hotel,0,4,42927,2017,July,28,11,0,2,2,1,0.0,0,BB,POL,A,A,Transient,Check-Out,42929
City Hotel,0,6,42928,2017,July,28,12,0,1,1,1,0.0,0,BB,PRT,A,K,Transient,Check-Out,42929
City Hotel,0,73,42927,2017,July,28,11,0,2,2,2,0.0,0,BB,PRT,E,K,Transient,Check-Out,42929
City Hotel,0,14,42925,2017,July,28,9,2,3,5,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42930
City Hotel,0,17,42929,2017,July,28,13,0,1,1,1,0.0,0,BB,ESP,D,D,Transient,Check-Out,42930
City Hotel,0,8,42929,2017,July,28,13,0,1,1,1,0.0,0,SC,ESP,D,D,Transient,Check-Out,42930
City Hotel,0,3,42928,2017,July,28,12,0,2,2,3,0.0,0,HB,LVA,D,D,Transient,Check-Out,42930
City Hotel,0,148,42926,2017,July,28,10,1,3,4,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42930
City Hotel,0,293,42924,2017,July,27,8,2,4,6,2,0.0,0,BB,DNK,A,A,Transient,Check-Out,42930
City Hotel,0,105,42926,2017,July,28,10,1,3,4,2,1.0,0,BB,AUT,E,E,Transient,Check-Out,42930
City Hotel,0,77,42927,2017,July,28,11,0,3,3,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42930
City Hotel,0,159,42925,2017,July,28,9,2,3,5,2,0.0,0,BB,DEU,D,D,Transient,Check-Out,42930
City Hotel,0,109,42925,2017,July,28,9,2,3,5,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,42930
City Hotel,0,24,42927,2017,July,28,11,0,3,3,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42930
City Hotel,0,128,42927,2017,July,28,11,0,3,3,3,0.0,0,BB,BEL,D,D,Transient,Check-Out,42930
City Hotel,0,239,42926,2017,July,28,10,1,3,4,3,0.0,0,BB,DEU,D,D,Transient,Check-Out,42930
City Hotel,0,0,42929,2017,July,28,13,0,1,1,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42930
City Hotel,0,158,42928,2017,July,28,12,0,2,2,3,0.0,0,HB,SWE,E,E,Transient,Check-Out,42930
City Hotel,0,23,42927,2017,July,28,11,0,3,3,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42930
City Hotel,0,3,42926,2017,July,28,10,1,3,4,1,0.0,0,BB,DNK,A,A,Transient,Check-Out,42930
City Hotel,0,3,42928,2017,July,28,12,0,2,2,2,0.0,0,SC,IRL,D,D,Transient,Check-Out,42930
City Hotel,0,98,42926,2017,July,28,10,1,3,4,2,0.0,0,SC,AUT,A,A,Transient,Check-Out,42930
City Hotel,0,20,42927,2017,July,28,11,0,3,3,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42930
City Hotel,0,127,42924,2017,July,27,8,2,4,6,1,2.0,0,BB,FRA,E,E,Transient,Check-Out,42930
City Hotel,0,21,42927,2017,July,28,11,0,3,3,2,0.0,0,BB,AUT,A,A,Transient,Check-Out,42930
City Hotel,0,261,42928,2017,July,28,12,0,2,2,3,0.0,0,BB,SRB,D,D,Transient,Check-Out,42930
City Hotel,0,83,42925,2017,July,28,9,2,3,5,3,0.0,0,BB,IRL,D,D,Transient,Check-Out,42930
City Hotel,0,22,42928,2017,July,28,12,0,2,2,2,0.0,0,SC,USA,A,A,Transient,Check-Out,42930
City Hotel,0,164,42928,2017,July,28,12,0,2,2,3,0.0,0,BB,NOR,D,D,Transient,Check-Out,42930
City Hotel,0,85,42928,2017,July,28,12,0,2,2,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,42930
City Hotel,0,160,42924,2017,July,27,8,2,4,6,2,0.0,0,BB,NLD,D,D,Transient,Check-Out,42930
City Hotel,0,1,42929,2017,July,28,13,0,1,1,2,0.0,0,BB,FRA,E,E,Transient,Check-Out,42930
City Hotel,0,10,42929,2017,July,28,13,0,1,1,2,0.0,0,BB,IRL,E,G,Transient,Check-Out,42930
City Hotel,0,1,42929,2017,July,28,13,0,1,1,3,0.0,1,BB,PRT,F,F,Transient,Check-Out,42930
City Hotel,0,93,42928,2017,July,28,12,0,2,2,2,0.0,0,BB,GBR,D,D,Transient-Party,Check-Out,42930
City Hotel,0,93,42928,2017,July,28,12,0,2,2,2,0.0,0,BB,GBR,D,D,Transient-Party,Check-Out,42930
City Hotel,0,16,42927,2017,July,28,11,0,3,3,2,2.0,0,BB,FIN,F,G,Transient,Check-Out,42930
City Hotel,0,184,42925,2017,July,28,9,2,3,5,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42930
City Hotel,0,12,42919,2017,July,27,3,3,8,11,1,0.0,0,BB,ITA,D,D,Transient,Check-Out,42930
City Hotel,0,414,42929,2017,July,28,13,0,2,2,2,0.0,0,HB,AUT,A,D,Transient-Party,Check-Out,42931
City Hotel,0,414,42929,2017,July,28,13,0,2,2,1,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,42931
City Hotel,0,414,42929,2017,July,28,13,0,2,2,1,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,42931
City Hotel,0,414,42929,2017,July,28,13,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,42931
City Hotel,0,414,42929,2017,July,28,13,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,42931
City Hotel,0,414,42929,2017,July,28,13,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,42931
City Hotel,0,414,42929,2017,July,28,13,0,2,2,2,0.0,0,HB,DEU,A,A,Transient-Party,Check-Out,42931
City Hotel,0,80,42925,2017,July,28,9,2,4,6,2,0.0,0,BB,FRA,D,D,Transient,Check-Out,42931
