row_id;order_id;order_date;ship_date;customer_id;segment;country;city;state;region;product_id;category;sub_category;sales;quantity;discount;profit
5708;US-2017-160857;08.05.2017;15.05.2017;NW-18400;Consumer;United States;New York City;New York;East;FUR-FU-10001095;Furniture;Furnishings;79,44;3;0;30,1872
5709;US-2017-160857;08.05.2017;15.05.2017;NW-18400;Consumer;United States;New York City;New York;East;OFF-SU-10000157;Office Supplies;Supplies;357,93;3;0;7,1586
5710;US-2017-160857;08.05.2017;15.05.2017;NW-18400;Consumer;United States;New York City;New York;East;FUR-CH-10002647;Furniture;Chairs;127,764;2;0,1;21,294
5711;US-2017-160857;08.05.2017;15.05.2017;NW-18400;Consumer;United States;New York City;New York;East;TEC-CO-10004115;Technology;Copiers;2799,944;7;0,2;1014,9797
5712;US-2017-160857;08.05.2017;15.05.2017;NW-18400;Consumer;United States;New York City;New York;East;OFF-PA-10003363;Office Supplies;Paper;19,44;3;0;9,3312
5713;CA-2019-115805;31.07.2019;31.07.2019;KW-16435;Consumer;United States;Chicago;Illinois;Central;TEC-PH-10003092;Technology;Phones;36,792;1;0,2;4,1391
5714;US-2016-143707;01.03.2016;05.03.2016;HR-14770;Home Office;United States;New York City;New York;East;TEC-PH-10003655;Technology;Phones;5,94;3;0;1,6038
5715;CA-2019-116939;25.09.2019;29.09.2019;AG-10900;Consumer;United States;Richmond;Virginia;South;OFF-ST-10001476;Office Supplies;Storage;177,55;5;0;47,9385
5716;CA-2017-124107;09.10.2017;12.10.2017;BM-11650;Corporate;United States;Ann Arbor;Michigan;Central;TEC-AC-10002049;Technology;Accessories;619,95;5;0;111,591
5717;CA-2017-124107;09.10.2017;12.10.2017;BM-11650;Corporate;United States;Ann Arbor;Michigan;Central;TEC-PH-10003875;Technology;Phones;29,16;3;0;8,4564
5718;CA-2017-124107;09.10.2017;12.10.2017;BM-11650;Corporate;United States;Ann Arbor;Michigan;Central;OFF-EN-10003286;Office Supplies;Envelopes;57,96;7;0;27,2412
5719;CA-2017-124107;09.10.2017;12.10.2017;BM-11650;Corporate;United States;Ann Arbor;Michigan;Central;OFF-AP-10003971;Office Supplies;Appliances;29,403;3;0,1;5,2272
5720;CA-2019-126550;29.03.2019;02.04.2019;RD-19720;Consumer;United States;Lafayette;Indiana;Central;OFF-ST-10001031;Office Supplies;Storage;81,4;5;0;21,164
5721;CA-2017-138674;14.11.2017;17.11.2017;KB-16585;Corporate;United States;Springfield;Oregon;West;OFF-FA-10000304;Office Supplies;Fasteners;8,72;5;0,2;2,289
5722;CA-2017-138674;14.11.2017;17.11.2017;KB-16585;Corporate;United States;Springfield;Oregon;West;TEC-AC-10000358;Technology;Accessories;91,176;3;0,2;4,5588
5723;CA-2017-138674;14.11.2017;17.11.2017;KB-16585;Corporate;United States;Springfield;Oregon;West;TEC-AC-10002800;Technology;Accessories;159,968;4;0,2;29,994
5724;CA-2018-165820;26.09.2018;30.09.2018;DW-13585;Corporate;United States;San Francisco;California;West;OFF-PA-10004735;Office Supplies;Paper;12,96;2;0;6,2208
5725;CA-2016-103191;22.09.2016;27.09.2016;VG-21805;Corporate;United States;Chicago;Illinois;Central;OFF-ST-10002574;Office Supplies;Storage;331,536;3;0,2;-82,884
5726;CA-2017-103933;25.09.2017;27.09.2017;DR-12880;Corporate;United States;New York City;New York;East;TEC-AC-10004171;Technology;Accessories;899,91;9;0;395,9604
5727;CA-2017-110548;04.05.2017;08.05.2017;AH-10690;Corporate;United States;Houston;Texas;Central;TEC-PH-10002922;Technology;Phones;946,344;7;0,2;118,293
5728;CA-2019-117324;08.12.2019;13.12.2019;JP-15520;Consumer;United States;Madison;Wisconsin;Central;TEC-AC-10003023;Technology;Accessories;178,11;3;0;32,0598
5729;CA-2019-117324;08.12.2019;13.12.2019;JP-15520;Consumer;United States;Madison;Wisconsin;Central;OFF-AP-10003590;Office Supplies;Appliances;1089,75;3;0;305,13
5730;CA-2019-117324;08.12.2019;13.12.2019;JP-15520;Consumer;United States;Madison;Wisconsin;Central;OFF-LA-10003510;Office Supplies;Labels;61,06;2;0;28,0876
5731;CA-2019-117324;08.12.2019;13.12.2019;JP-15520;Consumer;United States;Madison;Wisconsin;Central;FUR-BO-10003159;Furniture;Bookcases;459,92;4;0;41,3928
5732;CA-2019-117324;08.12.2019;13.12.2019;JP-15520;Consumer;United States;Madison;Wisconsin;Central;OFF-PA-10002713;Office Supplies;Paper;27,52;4;0;12,6592
5733;CA-2019-143574;29.06.2019;02.07.2019;DR-12880;Corporate;United States;Milford;Connecticut;East;FUR-BO-10002598;Furniture;Bookcases;638,82;9;0;185,2578
5734;CA-2019-143574;29.06.2019;02.07.2019;DR-12880;Corporate;United States;Milford;Connecticut;East;OFF-SU-10002537;Office Supplies;Supplies;30,69;3;0;7,9794
5735;CA-2019-143574;29.06.2019;02.07.2019;DR-12880;Corporate;United States;Milford;Connecticut;East;FUR-FU-10003976;Furniture;Furnishings;25,16;2;0;8,5544
5736;CA-2016-111773;29.06.2016;03.07.2016;JK-15625;Consumer;United States;New York City;New York;East;OFF-BI-10000174;Office Supplies;Binders;13,92;3;0,2;4,872
5737;CA-2016-148614;20.01.2016;25.01.2016;MV-17485;Consumer;United States;Los Angeles;California;West;OFF-PA-10002893;Office Supplies;Paper;19,36;2;0;9,2928
5738;CA-2016-148614;20.01.2016;25.01.2016;MV-17485;Consumer;United States;Los Angeles;California;West;FUR-FU-10003194;Furniture;Furnishings;19,3;2;0;5,79
5739;CA-2018-156139;31.12.2018;06.01.2019;BP-11155;Consumer;United States;San Francisco;California;West;OFF-BI-10004233;Office Supplies;Binders;38,376;3;0,2;13,4316
5740;US-2019-147886;28.03.2019;31.03.2019;DH-13075;Corporate;United States;Fairfield;California;West;OFF-PA-10000232;Office Supplies;Paper;12,96;2;0;6,3504
5741;US-2019-147886;28.03.2019;31.03.2019;DH-13075;Corporate;United States;Fairfield;California;West;FUR-FU-10001095;Furniture;Furnishings;26,48;1;0;10,0624
5742;US-2019-147886;28.03.2019;31.03.2019;DH-13075;Corporate;United States;Fairfield;California;West;TEC-MA-10004679;Technology;Machines;532,72;2;0,2;53,272
5743;US-2019-147886;28.03.2019;31.03.2019;DH-13075;Corporate;United States;Fairfield;California;West;OFF-PA-10003651;Office Supplies;Paper;26,72;4;0;12,8256
5744;US-2019-147886;28.03.2019;31.03.2019;DH-13075;Corporate;United States;Fairfield;California;West;OFF-PA-10000743;Office Supplies;Paper;20,04;3;0;9,6192
5745;US-2019-147886;28.03.2019;31.03.2019;DH-13075;Corporate;United States;Fairfield;California;West;OFF-ST-10002743;Office Supplies;Storage;795,48;7;0;7,9548
5746;US-2019-147886;28.03.2019;31.03.2019;DH-13075;Corporate;United States;Fairfield;California;West;FUR-FU-10003829;Furniture;Furnishings;21,56;7;0;6,8992
5747;CA-2018-113733;08.12.2018;12.12.2018;LH-16900;Consumer;United States;Greenville;North Carolina;South;TEC-PH-10002496;Technology;Phones;249,584;2;0,2;31,198
5748;CA-2018-113733;08.12.2018;12.12.2018;LH-16900;Consumer;United States;Greenville;North Carolina;South;TEC-AC-10002473;Technology;Accessories;68,112;3;0,2;17,8794
5749;CA-2018-113733;08.12.2018;12.12.2018;LH-16900;Consumer;United States;Greenville;North Carolina;South;TEC-AC-10004877;Technology;Accessories;16,56;3;0,2;-2,484
5750;CA-2019-104913;18.11.2019;22.11.2019;DK-13090;Consumer;United States;Long Beach;New York;East;TEC-PH-10000923;Technology;Phones;74,95;5;0;36,7255
5751;CA-2016-145800;30.05.2016;05.06.2016;SS-20410;Consumer;United States;Buffalo Grove;Illinois;Central;FUR-TA-10001539;Furniture;Tables;355,455;3;0,5;-184,8366
5752;CA-2018-125850;22.01.2018;28.01.2018;FP-14320;Consumer;United States;San Diego;California;West;OFF-LA-10003498;Office Supplies;Labels;44,4;3;0;22,2
5753;CA-2018-125850;22.01.2018;28.01.2018;FP-14320;Consumer;United States;San Diego;California;West;OFF-LA-10004484;Office Supplies;Labels;20,65;5;0;9,499
5754;CA-2018-118514;03.02.2018;10.02.2018;LC-17050;Consumer;United States;Richmond;Kentucky;South;FUR-CH-10000015;Furniture;Chairs;866,4;4;0;225,264
5755;CA-2017-150749;29.03.2017;03.04.2017;AS-10240;Consumer;United States;Springfield;Virginia;South;OFF-AR-10003732;Office Supplies;Art;5,56;2;0;1,4456
5756;CA-2016-163748;14.10.2016;18.10.2016;HG-15025;Consumer;United States;Fort Worth;Texas;Central;OFF-AP-10004052;Office Supplies;Appliances;3,16;4;0,8;-8,532
5757;CA-2016-163748;14.10.2016;18.10.2016;HG-15025;Consumer;United States;Fort Worth;Texas;Central;TEC-CO-10002095;Technology;Copiers;1999,96;5;0,2;624,9875
5758;CA-2017-119634;11.08.2017;16.08.2017;BW-11065;Consumer;United States;Raleigh;North Carolina;South;FUR-FU-10004270;Furniture;Furnishings;46,152;3;0,2;12,1149
5759;CA-2017-149300;22.11.2017;23.11.2017;BH-11710;Consumer;United States;Hialeah;Florida;South;TEC-MA-10000423;Technology;Machines;32,985;3;0,5;-1,9791
5760;US-2018-111528;30.12.2018;30.12.2018;JP-16135;Home Office;United States;Los Angeles;California;West;OFF-ST-10001526;Office Supplies;Storage;481,32;4;0;125,1432
5761;US-2018-111528;30.12.2018;30.12.2018;JP-16135;Home Office;United States;Los Angeles;California;West;OFF-BI-10002194;Office Supplies;Binders;6,384;1;0,2;2,1546
5762;CA-2019-158169;12.08.2019;15.08.2019;JM-16195;Consumer;United States;Lake Forest;California;West;OFF-AP-10000828;Office Supplies;Appliances;542,94;3;0;152,0232
5763;CA-2019-158169;12.08.2019;15.08.2019;JM-16195;Consumer;United States;Lake Forest;California;West;FUR-FU-10001473;Furniture;Furnishings;54,92;4;0;19,7712
5764;CA-2017-162047;03.11.2017;05.11.2017;FH-14365;Corporate;United States;Long Beach;New York;East;FUR-CH-10004983;Furniture;Chairs;1448,82;10;0,1;209,274
5765;CA-2017-117772;10.09.2017;12.09.2017;MC-17575;Consumer;United States;Seattle;Washington;West;OFF-ST-10003994;Office Supplies;Storage;353,88;6;0;17,694
5766;US-2016-126340;08.11.2016;14.11.2016;EB-13870;Consumer;United States;Redding;California;West;TEC-PH-10004447;Technology;Phones;333,576;3;0,2;25,0182
5767;CA-2018-149685;08.10.2018;15.10.2018;PM-19135;Home Office;United States;San Antonio;Texas;Central;OFF-LA-10004545;Office Supplies;Labels;60,144;6;0,2;20,2986
5768;CA-2019-126396;08.09.2019;12.09.2019;AR-10345;Corporate;United States;Houston;Texas;Central;TEC-AC-10003116;Technology;Accessories;85,2;6;0,2;20,235
5769;CA-2017-154900;25.02.2017;01.03.2017;SS-20875;Consumer;United States;Leominster;Massachusetts;East;OFF-LA-10001641;Office Supplies;Labels;3,15;1;0;1,512
5770;CA-2017-154900;25.02.2017;01.03.2017;SS-20875;Consumer;United States;Leominster;Massachusetts;East;OFF-PA-10002377;Office Supplies;Paper;22,72;4;0;10,224
5771;CA-2017-103835;24.09.2017;28.09.2017;SC-20440;Corporate;United States;Los Angeles;California;West;FUR-FU-10000010;Furniture;Furnishings;14,91;3;0;4,6221
5772;CA-2017-103835;24.09.2017;28.09.2017;SC-20440;Corporate;United States;Los Angeles;California;West;OFF-AP-10002651;Office Supplies;Appliances;1158,12;4;0;335,8548
5773;CA-2017-158939;26.11.2017;01.12.2017;EA-14035;Corporate;United States;Springfield;Missouri;Central;TEC-CO-10002313;Technology;Copiers;599,99;1;0;233,9961
5774;CA-2018-117408;31.08.2018;06.09.2018;TP-21130;Consumer;United States;Waco;Texas;Central;OFF-ST-10001580;Office Supplies;Storage;23,968;2;0,2;2,3968
5775;CA-2018-142398;12.04.2018;16.04.2018;BP-11290;Consumer;United States;Los Angeles;California;West;FUR-CH-10001545;Furniture;Chairs;638,288;7;0,2;-31,9144
5776;CA-2018-142398;12.04.2018;16.04.2018;BP-11290;Consumer;United States;Los Angeles;California;West;OFF-BI-10004826;Office Supplies;Binders;13,208;1;0,2;4,6228
5777;CA-2018-105277;04.12.2018;08.12.2018;LM-17065;Consumer;United States;Auburn;New York;East;OFF-BI-10000301;Office Supplies;Binders;15,528;3;0,2;5,823
5778;CA-2018-112060;04.12.2018;09.12.2018;KT-16465;Consumer;United States;San Francisco;California;West;OFF-PA-10000994;Office Supplies;Paper;104,85;1;0;50,328
5779;CA-2016-105270;11.11.2016;18.11.2016;AP-10915;Consumer;United States;Los Angeles;California;West;OFF-AR-10003156;Office Supplies;Art;30,48;3;0;7,9248
5780;CA-2016-105270;11.11.2016;18.11.2016;AP-10915;Consumer;United States;Los Angeles;California;West;FUR-CH-10000988;Furniture;Chairs;112,648;1;0,2;11,2648
5781;US-2017-159513;02.04.2017;09.04.2017;JD-15790;Consumer;United States;Los Angeles;California;West;TEC-MA-10003329;Technology;Machines;71,976;3;0,2;24,2919
5782;CA-2017-155586;12.12.2017;16.12.2017;XP-21865;Consumer;United States;Chico;California;West;OFF-AR-10001547;Office Supplies;Art;2,21;1;0;0,5967
5783;CA-2017-155586;12.12.2017;16.12.2017;XP-21865;Consumer;United States;Chico;California;West;OFF-EN-10003072;Office Supplies;Envelopes;15,52;4;0;7,4496
5784;CA-2017-155586;12.12.2017;16.12.2017;XP-21865;Consumer;United States;Chico;California;West;OFF-PA-10000726;Office Supplies;Paper;36,44;4;0;16,398
5785;CA-2019-141117;02.10.2019;08.10.2019;JK-16090;Consumer;United States;Springfield;Oregon;West;FUR-BO-10001972;Furniture;Bookcases;217,764;6;0,7;-384,7164
5786;CA-2019-141117;02.10.2019;08.10.2019;JK-16090;Consumer;United States;Springfield;Oregon;West;OFF-SU-10004664;Office Supplies;Supplies;39,072;6;0,2;4,3956
5787;CA-2019-141117;02.10.2019;08.10.2019;JK-16090;Consumer;United States;Springfield;Oregon;West;OFF-BI-10003676;Office Supplies;Binders;22,638;7;0,7;-16,6012
5788;CA-2019-141117;02.10.2019;08.10.2019;JK-16090;Consumer;United States;Springfield;Oregon;West;OFF-AR-10003727;Office Supplies;Art;95,144;7;0,2;10,7037
5789;CA-2019-115070;10.04.2019;14.04.2019;MG-18205;Corporate;United States;Jacksonville;Florida;South;FUR-FU-10003829;Furniture;Furnishings;12,32;5;0,2;1,848
5790;CA-2019-115070;10.04.2019;14.04.2019;MG-18205;Corporate;United States;Jacksonville;Florida;South;OFF-BI-10003712;Office Supplies;Binders;4,419;3;0,7;-3,0933
5791;CA-2019-140186;29.09.2019;02.10.2019;PG-18820;Consumer;United States;Bakersfield;California;West;OFF-FA-10002280;Office Supplies;Fasteners;35;7;0;16,8
5792;CA-2019-140186;29.09.2019;02.10.2019;PG-18820;Consumer;United States;Bakersfield;California;West;FUR-CH-10002961;Furniture;Chairs;72,784;1;0,2;0
5793;CA-2019-140186;29.09.2019;02.10.2019;PG-18820;Consumer;United States;Bakersfield;California;West;OFF-AP-10002578;Office Supplies;Appliances;97,84;2;0;25,4384
5794;CA-2019-140186;29.09.2019;02.10.2019;PG-18820;Consumer;United States;Bakersfield;California;West;FUR-FU-10004848;Furniture;Furnishings;51,75;1;0;15,525
5795;CA-2019-140186;29.09.2019;02.10.2019;PG-18820;Consumer;United States;Bakersfield;California;West;OFF-BI-10003364;Office Supplies;Binders;46,672;2;0,2;16,3352
5796;CA-2016-124856;29.09.2016;03.10.2016;LD-17005;Consumer;United States;New York City;New York;East;OFF-ST-10002615;Office Supplies;Storage;1395,54;9;0;362,8404
5797;CA-2016-124856;29.09.2016;03.10.2016;LD-17005;Consumer;United States;New York City;New York;East;FUR-FU-10000521;Furniture;Furnishings;117,36;4;0;36,3816
5798;CA-2016-124856;29.09.2016;03.10.2016;LD-17005;Consumer;United States;New York City;New York;East;OFF-LA-10000121;Office Supplies;Labels;18,9;3;0;8,694
5799;CA-2016-124856;29.09.2016;03.10.2016;LD-17005;Consumer;United States;New York City;New York;East;OFF-PA-10001289;Office Supplies;Paper;77,52;2;0;37,9848
5800;CA-2016-166716;20.08.2016;25.08.2016;CR-12730;Consumer;United States;Chicago;Illinois;Central;FUR-CH-10004495;Furniture;Chairs;421,372;2;0,3;-6,0196
5801;CA-2016-123225;11.07.2016;14.07.2016;MN-17935;Consumer;United States;El Paso;Texas;Central;TEC-PH-10000895;Technology;Phones;575,968;4;0,2;43,1976
5802;CA-2016-123225;11.07.2016;14.07.2016;MN-17935;Consumer;United States;El Paso;Texas;Central;OFF-PA-10000552;Office Supplies;Paper;10,368;2;0,2;3,6288
5803;CA-2017-163440;22.03.2017;24.03.2017;RD-19900;Consumer;United States;Thousand Oaks;California;West;TEC-PH-10000376;Technology;Phones;15,984;2;0,2;1,1988
5804;US-2019-106796;12.05.2019;19.05.2019;JP-16135;Home Office;United States;Springfield;Ohio;East;OFF-AR-10003504;Office Supplies;Art;10,272;3;0,2;1,1556
5805;CA-2019-113873;13.11.2019;19.11.2019;KE-16420;Corporate;United States;Dallas;Texas;Central;OFF-ST-10000943;Office Supplies;Storage;61,792;4;0,2;6,1792
5806;CA-2019-113873;13.11.2019;19.11.2019;KE-16420;Corporate;United States;Dallas;Texas;Central;FUR-BO-10003441;Furniture;Bookcases;205,9992;3;0,32;-27,2646
5807;CA-2018-149783;04.09.2018;07.09.2018;DL-13315;Consumer;United States;Knoxville;Tennessee;South;OFF-PA-10002195;Office Supplies;Paper;12,192;3;0,2;4,1148
5808;CA-2018-149783;04.09.2018;07.09.2018;DL-13315;Consumer;United States;Knoxville;Tennessee;South;OFF-AP-10001205;Office Supplies;Appliances;87,168;2;0,2;8,7168
5809;CA-2018-149783;04.09.2018;07.09.2018;DL-13315;Consumer;United States;Knoxville;Tennessee;South;OFF-AR-10002987;Office Supplies;Art;31,744;2;0,2;8,3328
5810;CA-2018-125017;06.02.2018;11.02.2018;KB-16240;Corporate;United States;Chattanooga;Tennessee;South;FUR-FU-10000723;Furniture;Furnishings;132,224;4;0,2;-18,1808
5811;US-2017-163279;22.03.2017;26.03.2017;JD-16150;Corporate;United States;San Diego;California;West;OFF-PA-10003127;Office Supplies;Paper;105,52;4;0;48,5392
5812;US-2017-163279;22.03.2017;26.03.2017;JD-16150;Corporate;United States;San Diego;California;West;FUR-FU-10000747;Furniture;Furnishings;91,96;2;0;15,6332
5813;US-2017-163279;22.03.2017;26.03.2017;JD-16150;Corporate;United States;San Diego;California;West;TEC-PH-10001795;Technology;Phones;1487,976;3;0,2;185,997
5814;CA-2017-150196;02.07.2017;03.07.2017;SR-20740;Home Office;United States;New York City;New York;East;OFF-PA-10003797;Office Supplies;Paper;19,44;3;0;9,3312
5815;US-2017-106495;15.06.2017;17.06.2017;AC-10450;Consumer;United States;Tampa;Florida;South;TEC-AC-10002718;Technology;Accessories;11,672;1;0,2;-0,7295
5816;CA-2016-124730;26.11.2016;26.11.2016;LS-17245;Consumer;United States;Utica;New York;East;TEC-PH-10002170;Technology;Phones;279,96;4;0;78,3888
5817;CA-2016-124730;26.11.2016;26.11.2016;LS-17245;Consumer;United States;Utica;New York;East;OFF-BI-10001078;Office Supplies;Binders;12,912;3;0,2;4,6806
5818;CA-2016-124730;26.11.2016;26.11.2016;LS-17245;Consumer;United States;Utica;New York;East;OFF-BI-10001031;Office Supplies;Binders;17,088;4;0,2;5,7672
5819;CA-2016-124730;26.11.2016;26.11.2016;LS-17245;Consumer;United States;Utica;New York;East;OFF-LA-10001158;Office Supplies;Labels;93,15;9;0;44,712
5820;CA-2016-124730;26.11.2016;26.11.2016;LS-17245;Consumer;United States;Utica;New York;East;OFF-LA-10001613;Office Supplies;Labels;11,52;4;0;5,6448
5821;CA-2019-117632;12.05.2019;18.05.2019;CS-12175;Corporate;United States;San Francisco;California;West;OFF-SU-10000157;Office Supplies;Supplies;238,62;2;0;4,7724
5822;CA-2019-117632;12.05.2019;18.05.2019;CS-12175;Corporate;United States;San Francisco;California;West;OFF-AP-10004868;Office Supplies;Appliances;7,77;1;0;2,0979
5823;CA-2019-117632;12.05.2019;18.05.2019;CS-12175;Corporate;United States;San Francisco;California;West;FUR-TA-10001520;Furniture;Tables;285,48;5;0,2;-10,7055
5824;CA-2019-117632;12.05.2019;18.05.2019;CS-12175;Corporate;United States;San Francisco;California;West;OFF-BI-10001900;Office Supplies;Binders;19,168;4;0,2;6,4692
5825;CA-2016-115056;02.05.2016;02.05.2016;AR-10510;Consumer;United States;Columbus;Ohio;East;OFF-AP-10003971;Office Supplies;Appliances;26,136;3;0,2;1,9602
5826;CA-2019-161067;03.09.2019;06.09.2019;KB-16405;Home Office;United States;New York City;New York;East;OFF-PA-10000418;Office Supplies;Paper;419,4;4;0;201,312
5827;CA-2019-161067;03.09.2019;06.09.2019;KB-16405;Home Office;United States;New York City;New York;East;FUR-CH-10004626;Furniture;Chairs;90,801;1;0,1;14,1246
5828;CA-2019-161067;03.09.2019;06.09.2019;KB-16405;Home Office;United States;New York City;New York;East;FUR-CH-10004860;Furniture;Chairs;181,764;2;0,1;-8,0784
5829;CA-2019-161067;03.09.2019;06.09.2019;KB-16405;Home Office;United States;New York City;New York;East;OFF-AR-10003251;Office Supplies;Art;5,56;2;0;2,224
5830;CA-2018-122063;03.12.2018;07.12.2018;MM-17920;Consumer;United States;Richmond;Indiana;Central;FUR-TA-10004575;Furniture;Tables;581,96;2;0;104,7528
5831;CA-2018-122063;03.12.2018;07.12.2018;MM-17920;Consumer;United States;Richmond;Indiana;Central;FUR-CH-10004754;Furniture;Chairs;29,98;1;0;8,0946
5832;CA-2017-111206;18.07.2017;22.07.2017;RF-19735;Consumer;United States;San Diego;California;West;TEC-AC-10003095;Technology;Accessories;519,96;4;0;176,7864
5833;CA-2018-142895;21.07.2018;26.07.2018;BP-11290;Consumer;United States;Concord;North Carolina;South;OFF-LA-10000262;Office Supplies;Labels;6,264;3;0,2;2,0358
